190.0,10.818
191.0,13.424
192.0,15.549
193.0,16.739
194.0,17.074
195.0,16.699
196.0,15.374
197.0,13.753
198.0,12.291
199.0,11.185
200.0,10.285
201.0,9.476
202.0,8.836
203.0,8.343
204.0,8.067
205.0,7.876
206.0,7.721
207.0,7.613
208.0,7.531
209.0,7.467
210.0,7.424
211.0,7.393
212.0,7.383
213.0,7.341
214.0,7.312
215.0,7.332
216.0,7.345
217.0,7.352
218.0,7.313
219.0,7.263
220.0,7.257
221.0,7.242
222.0,7.233
223.0,7.233
224.0,7.214
225.0,7.180
226.0,7.150
227.0,7.103
228.0,7.054
229.0,7.024
230.0,7.004
231.0,7.012
232.0,7.022
233.0,7.022
234.0,7.010
235.0,6.990
236.0,6.991
237.0,6.999
238.0,6.993
239.0,6.994
240.0,6.989
241.0,6.980
242.0,6.968
243.0,6.957
244.0,6.977
245.0,6.995
246.0,6.990
247.0,6.972
248.0,6.968
249.0,6.984
250.0,7.002
251.0,7.002
252.0,6.996
253.0,6.999
254.0,7.017
255.0,7.041
256.0,7.026
257.0,6.995
258.0,6.952
259.0,6.926
260.0,6.903
261.0,6.892
262.0,6.896
263.0,6.903
264.0,6.897
265.0,6.887
266.0,6.859
267.0,6.835
268.0,6.804
269.0,6.790
270.0,6.767
271.0,6.738
272.0,6.709
273.0,6.685
274.0,6.665
275.0,6.641
276.0,6.614
277.0,6.583
278.0,6.547
279.0,6.524
280.0,6.495
281.0,6.462
282.0,6.424
283.0,6.386
284.0,6.369
285.0,6.352
286.0,6.318
287.0,6.287
288.0,6.263
289.0,6.253
290.0,6.243
291.0,6.218
292.0,6.204
293.0,6.195
294.0,6.184
295.0,6.171
296.0,6.159
297.0,6.151
298.0,6.150
299.0,6.150
300.0,6.165
301.0,6.168
302.0,6.168
303.0,6.168
304.0,6.175
305.0,6.185
306.0,6.186
307.0,6.172
308.0,6.163
309.0,6.163
310.0,6.171
311.0,6.168
312.0,6.165
313.0,6.162
314.0,6.154
315.0,6.154
316.0,6.154
317.0,6.166
318.0,6.169
319.0,6.161
320.0,6.161
321.0,6.165
322.0,6.185
323.0,6.180
324.0,6.181
325.0,6.181
326.0,6.187
327.0,6.185
328.0,6.175
329.0,6.168
330.0,6.166
331.0,6.172
332.0,6.159
333.0,6.162
334.0,6.163
335.0,6.163
336.0,6.173
337.0,6.163
338.0,6.165
339.0,6.166
340.0,6.171
341.0,6.175
342.0,6.163
343.0,6.159
344.0,6.152
345.0,6.152
346.0,6.154
347.0,6.139
348.0,6.138
349.0,6.137
350.0,6.142
351.0,6.142
352.0,6.132
353.0,6.124
354.0,6.115
355.0,6.104
356.0,6.096
357.0,6.091
358.0,6.085
359.0,6.080
360.0,6.069
361.0,6.054
362.0,6.037
363.0,6.027
364.0,6.031
365.0,6.035
366.0,6.033
367.0,6.030
368.0,6.024
369.0,6.026
370.0,6.019
371.0,6.012
372.0,6.015
373.0,6.022
374.0,6.037
375.0,6.056
376.0,6.067
377.0,6.067
378.0,6.065
379.0,6.071
380.0,6.076
381.0,6.069
382.0,6.052
383.0,6.036
384.0,6.020
385.0,5.992
386.0,5.967
387.0,5.947
388.0,5.921
389.0,5.896
390.0,5.864
391.0,5.830
392.0,5.805
393.0,5.777
394.0,5.751
395.0,5.717
396.0,5.692
397.0,5.686
398.0,5.681
399.0,5.671
400.0,5.657
401.0,5.657
402.0,5.651
403.0,5.645
404.0,5.645
405.0,5.643
406.0,5.663
407.0,5.673
408.0,5.689
409.0,5.710
410.0,5.715
411.0,5.737
412.0,5.754
413.0,5.783
414.0,5.820
415.0,5.853
416.0,5.891
417.0,5.921
418.0,5.958
419.0,6.013
420.0,6.074
421.0,6.133
422.0,6.191
423.0,6.260
424.0,6.334
425.0,6.413
426.0,6.494
427.0,6.588
428.0,6.683
429.0,6.778
430.0,6.877
431.0,6.977
432.0,7.091
433.0,7.200
434.0,7.304
435.0,7.401
436.0,7.502
437.0,7.612
438.0,7.717
439.0,7.813
440.0,7.911
441.0,8.014
442.0,8.120
443.0,8.215
444.0,8.304
445.0,8.384
446.0,8.457
447.0,8.548
448.0,8.623
449.0,8.700
450.0,8.775
451.0,8.849
452.0,8.925
453.0,8.980
454.0,9.028
455.0,9.077
456.0,9.109
457.0,9.152
458.0,9.200
459.0,9.242
460.0,9.279
461.0,9.308
462.0,9.341
463.0,9.371
464.0,9.394
465.0,9.425
466.0,9.455
467.0,9.485
468.0,9.500
469.0,9.513
470.0,9.528
471.0,9.544
472.0,9.560
473.0,9.574
474.0,9.592
475.0,9.609
476.0,9.627
477.0,9.633
478.0,9.650
479.0,9.653
480.0,9.657
481.0,9.662
482.0,9.657
483.0,9.663
484.0,9.658
485.0,9.653
486.0,9.666
487.0,9.674
488.0,9.684
489.0,9.687
490.0,9.688
491.0,9.688
492.0,9.697
493.0,9.705
494.0,9.714
495.0,9.708
496.0,9.702
497.0,9.713
498.0,9.726
499.0,9.744
500.0,9.746
501.0,9.754
502.0,9.765
503.0,9.758
504.0,9.755
505.0,9.755
506.0,9.766
507.0,9.775
508.0,9.782
509.0,9.776
510.0,9.786
511.0,9.800
512.0,9.791
513.0,9.792
514.0,9.793
515.0,9.802
516.0,9.813
517.0,9.796
518.0,9.797
519.0,9.796
520.0,9.791
521.0,9.796
522.0,9.780
523.0,9.775
524.0,9.752
525.0,9.730
526.0,9.720
527.0,9.693
528.0,9.679
529.0,9.668
530.0,9.649
531.0,9.623
532.0,9.593
533.0,9.560
534.0,9.526
535.0,9.492
536.0,9.460
537.0,9.431
538.0,9.387
539.0,9.343
540.0,9.288
541.0,9.233
542.0,9.174
543.0,9.112
544.0,9.062
