190.0,0.651
191.0,1.141
192.0,1.332
193.0,1.211
194.0,0.948
195.0,0.743
196.0,0.781
197.0,0.913
198.0,1.121
199.0,1.303
200.0,1.345
201.0,1.357
202.0,1.587
203.0,1.544
204.0,1.785
205.0,1.847
206.0,1.949
207.0,2.292
208.0,3.409
209.0,5.313
210.0,7.235
211.0,9.967
212.0,12.478
213.0,15.618
214.0,17.382
215.0,17.795
216.0,17.125
217.0,15.596
218.0,13.583
219.0,11.631
220.0,9.921
221.0,8.717
222.0,7.857
223.0,7.279
224.0,6.860
225.0,6.598
226.0,6.452
227.0,6.422
228.0,6.456
229.0,6.526
230.0,6.630
231.0,6.754
232.0,6.916
233.0,7.101
234.0,7.277
235.0,7.438
236.0,7.571
237.0,7.685
238.0,7.785
239.0,7.861
240.0,7.911
241.0,7.924
242.0,7.916
243.0,7.884
244.0,7.834
245.0,7.734
246.0,7.581
247.0,7.406
248.0,7.236
249.0,7.071
250.0,6.848
251.0,6.574
252.0,6.294
253.0,6.043
254.0,5.808
255.0,5.545
256.0,5.255
257.0,4.959
258.0,4.670
259.0,4.406
260.0,4.171
261.0,3.968
262.0,3.769
263.0,3.558
264.0,3.349
265.0,3.151
266.0,2.972
267.0,2.804
268.0,2.650
269.0,2.520
270.0,2.395
271.0,2.289
272.0,2.193
273.0,2.113
274.0,2.048
275.0,1.985
276.0,1.929
277.0,1.879
278.0,1.836
279.0,1.801
280.0,1.772
281.0,1.742
282.0,1.716
283.0,1.687
284.0,1.667
285.0,1.644
286.0,1.624
287.0,1.610
288.0,1.594
289.0,1.587
290.0,1.569
291.0,1.557
292.0,1.543
293.0,1.536
294.0,1.527
295.0,1.514
296.0,1.500
297.0,1.484
298.0,1.477
299.0,1.469
300.0,1.462
301.0,1.454
302.0,1.448
303.0,1.443
304.0,1.435
305.0,1.426
306.0,1.414
307.0,1.406
308.0,1.403
309.0,1.396
310.0,1.389
311.0,1.374
312.0,1.365
313.0,1.357
314.0,1.354
315.0,1.345
316.0,1.347
317.0,1.340
318.0,1.325
319.0,1.324
320.0,1.321
321.0,1.317
322.0,1.303
323.0,1.285
324.0,1.277
325.0,1.276
326.0,1.274
327.0,1.272
328.0,1.263
329.0,1.253
330.0,1.249
331.0,1.240
332.0,1.235
333.0,1.225
334.0,1.218
335.0,1.221
336.0,1.220
337.0,1.218
338.0,1.215
339.0,1.203
340.0,1.192
341.0,1.186
342.0,1.178
343.0,1.181
344.0,1.179
345.0,1.169
346.0,1.164
347.0,1.158
348.0,1.152
349.0,1.152
350.0,1.150
351.0,1.146
352.0,1.146
353.0,1.136
354.0,1.134
355.0,1.140
356.0,1.139
357.0,1.140
358.0,1.136
359.0,1.128
360.0,1.125
361.0,1.117
362.0,1.119
363.0,1.116
364.0,1.115
365.0,1.115
366.0,1.109
367.0,1.114
368.0,1.114
369.0,1.117
370.0,1.116
371.0,1.115
372.0,1.110
373.0,1.103
374.0,1.108
375.0,1.106
376.0,1.107
377.0,1.098
378.0,1.096
379.0,1.104
380.0,1.102
381.0,1.101
382.0,1.094
